date,indicator,value
01/07/2022,baugewerblicher_umsatz_mill_eur,9685
01/08/2022,anzahl_der_betriebe,9435
01/08/2022,taetige_personen_1000,530
01/08/2022,entgelte_1000_eur,1981163
01/08/2022,geleistete_arbeitsstunden_1000,53794
01/08/2022,baugewerblicher_umsatz_mill_eur,9520
01/09/2022,anzahl_der_betriebe,9417
01/09/2022,taetige_personen_1000,533
01/09/2022,entgelte_1000_eur,2027275
01/09/2022,geleistete_arbeitsstunden_1000,57766
01/09/2022,baugewerblicher_umsatz_mill_eur,10031
01/10/2022,anzahl_der_betriebe,9408
01/10/2022,taetige_personen_1000,530
01/10/2022,entgelte_1000_eur,1917814
01/10/2022,geleistete_arbeitsstunden_1000,53884
01/10/2022,baugewerblicher_umsatz_mill_eur,9989
01/11/2022,anzahl_der_betriebe,9397
01/11/2022,taetige_personen_1000,529
01/11/2022,entgelte_1000_eur,2444505
01/11/2022,geleistete_arbeitsstunden_1000,58229
01/11/2022,baugewerblicher_umsatz_mill_eur,11632
01/12/2022,anzahl_der_betriebe,9387
01/12/2022,taetige_personen_1000,522
01/12/2022,entgelte_1000_eur,1882306
01/12/2022,geleistete_arbeitsstunden_1000,37963
01/12/2022,baugewerblicher_umsatz_mill_eur,11452
01/01/2023,anzahl_der_betriebe,9707
01/01/2023,taetige_personen_1000,529
01/01/2023,entgelte_1000_eur,1714212
01/01/2023,geleistete_arbeitsstunden_1000,38857
01/01/2023,baugewerblicher_umsatz_mill_eur,5226
01/02/2023,anzahl_der_betriebe,9701
01/02/2023,taetige_personen_1000,530
01/02/2023,entgelte_1000_eur,1689517
01/02/2023,geleistete_arbeitsstunden_1000,44700
01/02/2023,baugewerblicher_umsatz_mill_eur,6604
01/03/2023,anzahl_der_betriebe,9691
01/03/2023,taetige_personen_1000,533
01/03/2023,entgelte_1000_eur,1866030
01/03/2023,geleistete_arbeitsstunden_1000,55770
01/03/2023,baugewerblicher_umsatz_mill_eur,9045
01/04/2023,anzahl_der_betriebe,9664
01/04/2023,taetige_personen_1000,534
01/04/2023,entgelte_1000_eur,2003373
01/04/2023,geleistete_arbeitsstunden_1000,51285
01/04/2023,baugewerblicher_umsatz_mill_eur,8383
01/05/2023,anzahl_der_betriebe,9649
