datum,originalwert_2021100,originalwert_vernderung_gegenber_vorjahresmonat_in_,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_2021100,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_vernderung_gegenber_vorsmonat_in_
01/05/2021,92.9,40.8,98.0,-2.9
01/06/2021,104.4,10.7,96.8,-1.2
01/07/2021,96.4,-0.4,99.5,2.8
01/08/2021,79.2,-3.1,90.9,-8.6
01/09/2021,101.0,-7.3,91.6,0.8
01/10/2021,96.4,-12.0,96.2,5.0
01/11/2021,113.5,1.4,102.2,6.2
01/12/2021,116.0,3.1,103.4,1.2
01/01/2022,88.6,10.6,108.4,4.8
01/02/2022,98.9,3.0,102.9,-5.1
01/03/2022,109.9,-11.2,94.2,-8.5
01/04/2022,90.8,-9.4,95.6,1.5
01/05/2022,106.1,14.2,103.2,7.9
01/06/2022,113.4,8.6,109.1,5.7
01/07/2022,100.1,3.8,107.6,-1.4
01/08/2022,99.5,25.6,110.7,2.9
01/09/2022,122.6,21.4,111.3,0.5
01/10/2022,109.2,13.3,114.6,3.0
01/11/2022,130.0,14.5,116.9,2.0
01/12/2022,132.2,14.0,117.6,0.6
01/01/2023,92.2,4.1,108.4,-7.8
01/02/2023,106.9,8.1,112.7,4.0
01/03/2023,127.3,15.8,109.1,-3.2
01/04/2023,98.0,7.9,107.8,-1.2
01/05/2023,112.2,5.7,113.5,5.3
01/06/2023,121.1,6.8,111.6,-1.7
01/07/2023,101.6,1.5,109.1,-2.2
01/08/2023,95.7,-3.8,107.0,-1.9
01/09/2023,115.4,-5.9,109.2,2.1
01/10/2023,107.7,-1.4,108.5,-0.6
01/11/2023,116.4,-10.5,104.6,-3.6
01/12/2023,119.3,-9.8,112.0,7.1
01/01/2024,89.3,-3.1,103.1,-7.9
01/02/2024,103.4,-3.3,104.6,1.5
01/03/2024,108.1,-15.1,104.9,0.3
01/04/2024,108.0,10.2,105.2,0.3
01/05/2024,101.6,-9.4,105.6,0.4
01/06/2024,107.8,-11.0,104.6,-0.9
01/07/2024,104.9,3.2,103.8,-0.8
01/08/2024,90.3,-5.6,105.4,1.5
01/09/2024,111.6,-3.3,105.6,0.2
01/10/2024,108.7,0.9,105.2,-0.4
01/11/2024,111.9,-3.9,104.6,-0.6
01/12/2024,107.0,-10.3,103.5,-1.1
01/01/2025,86.7,-2.9,102.0,-1.4
01/02/2025,101.5,-1.8,105.2,3.1
01/03/2025,113.4,4.9,107.4,2.1
01/04/2025,105.4,-2.4,107.1,-0.3
01/05/2025,103.3,1.7,104.3,-2.6
01/06/2025,106.8,-0.9,106.3,1.9
01/07/2025,105.4,0.5,104.3,-1.9
01/08/2025,85.4,-5.4,103.8,-0.5
01/09/2025,109.4,-2.0,99.5,-4.1
01/10/2025,103.9,-4.4,100.7,1.2
01/11/2025,111.2,-0.6,105.3,4.6
01/12/2025,109.1,2.0,102.5,-2.7
01/01/2026,86.2,-0.6,105.7,3.1
01/02/2026,99.5,-2.0,104.7,-0.9
01/03/2026,118.7,4.7,106.0,1.2
