datum,originalwert_2021100,originalwert_vernderung_gegenber_vorjahresmonat_in_,trendkonjunkturkomponente_bv_41_2021100,trendkonjunkturkomponente_bv_41_vernderung_gegenber_vormonat_in_
01/04/2024,96.1,6.7,92.9,-0.4
01/05/2024,89.3,-9.7,92.5,-0.4
01/06/2024,94.5,-7.7,92.1,-0.4
01/07/2024,93.3,0.0,91.8,-0.3
01/08/2024,86.8,-8.3,91.5,-0.3
01/09/2024,94.2,-5.2,91.2,-0.3
01/10/2024,92.9,-2.8,91.0,-0.2
01/11/2024,95.4,-7.2,90.8,-0.2
01/12/2024,86.3,-3.8,90.7,-0.1
01/01/2025,83.8,-4.4,90.6,-0.1
01/02/2025,86.2,-7.3,90.5,-0.1
01/03/2025,96.4,0.4,90.6,0.1
01/04/2025,90.4,-5.9,90.6,0.0
01/05/2025,89.1,-0.2,90.7,0.1
01/06/2025,90.0,-4.8,90.7,0.0
01/07/2025,93.5,0.2,90.8,0.1
01/08/2025,81.2,-6.5,90.9,0.1
01/09/2025,96.1,2.0,91.1,0.2
01/10/2025,94.5,1.7,91.2,0.1
01/11/2025,95.6,0.2,91.1,-0.1
01/12/2025,87.8,1.7,91.1,0.0
01/01/2026,82.3,-1.8,91.0,-0.1
01/02/2026,85.4,-0.9,90.9,-0.1
01/03/2026,99.6,3.3,90.9,0.0
