date,indicator,value
01/07/2006,originalwert_veraenderung_gegenueber_vorquartal_in_,0.4
01/07/2006,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,1.0
01/07/2006,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4440
01/10/2006,originalwert_in_1000,4442
01/10/2006,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.1
01/10/2006,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.9
01/10/2006,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4450
01/01/2007,originalwert_in_1000,4466
01/01/2007,originalwert_veraenderung_gegenueber_vorquartal_in_,0.5
01/01/2007,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.9
01/01/2007,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4460
01/04/2007,originalwert_in_1000,4465
01/04/2007,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.0
01/04/2007,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.8
01/04/2007,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4468
01/07/2007,originalwert_in_1000,4477
01/07/2007,originalwert_veraenderung_gegenueber_vorquartal_in_,0.3
01/07/2007,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.7
01/07/2007,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4472
01/10/2007,originalwert_in_1000,4468
01/10/2007,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.2
01/10/2007,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.6
01/10/2007,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4475
01/01/2008,originalwert_in_1000,4482
01/01/2008,originalwert_veraenderung_gegenueber_vorquartal_in_,0.3
01/01/2008,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.4
01/01/2008,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4476
01/04/2008,originalwert_in_1000,4476
01/04/2008,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.1
01/04/2008,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.2
01/04/2008,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4478
01/07/2008,originalwert_in_1000,4485
01/07/2008,originalwert_veraenderung_gegenueber_vorquartal_in_,0.2
01/07/2008,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.2
01/07/2008,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4481
01/10/2008,originalwert_in_1000,4475
01/10/2008,originalwert_veraenderung_gegenueber_vorquartal_in_,-0.2
01/10/2008,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,0.2
01/10/2008,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4483
01/01/2009,originalwert_in_1000,4491
01/01/2009,originalwert_veraenderung_gegenueber_vorquartal_in_,0.4
